year,eea_cell_code,speciesKey,n,min_coord_uncertainty
1978,1kmE4799N3221,5050663,1,1000
1978,1kmE4799N3222,5050879,1,1000
1978,1kmE4800N3220,1419182,3,1000
1978,1kmE4800N3220,5050879,4,1000
1978,1kmE4800N3220,5050990,2,1000
1978,1kmE4800N3221,1419182,3,1000
1978,1kmE4800N3221,5050879,8,1000
1978,1kmE4800N3221,5050990,1,1000
1978,1kmE4800N3222,5050879,1,1000
1978,1kmE4801N3221,5050879,2,1000
1978,1kmE4801N3221,5050990,1,1000
1978,1kmE4813N3270,1419182,9,1000
1978,1kmE4813N3270,1773484,1,1000
1978,1kmE4813N3270,4994132,1,1000
1978,1kmE4813N3270,5050663,18,1000
1978,1kmE4813N3270,5050805,1,1000
1978,1kmE4813N3270,5050879,10,1000
1978,1kmE4813N3270,5050990,5,1000
1978,1kmE4813N3271,1419182,8,1000
1978,1kmE4813N3271,5050663,22,1000
1978,1kmE4813N3271,5050879,14,1000
1978,1kmE4813N3271,5050990,10,1000
1978,1kmE4814N3269,1779334,1,1000
1978,1kmE4814N3270,1419182,15,1000
1978,1kmE4814N3270,4994132,1,1000
1978,1kmE4814N3270,5050663,26,1000
1978,1kmE4814N3270,5050728,1,1000
1978,1kmE4814N3270,5050805,1,1000
1978,1kmE4814N3270,5050879,24,1000
1978,1kmE4814N3270,5050990,12,1000
1978,1kmE4814N3271,1419182,9,1000
1978,1kmE4814N3271,1774347,1,1000
1978,1kmE4814N3271,1798916,1,1000
1978,1kmE4814N3271,1799135,1,1000
1978,1kmE4814N3271,4994132,2,1000
1978,1kmE4814N3271,5050663,19,1000
1978,1kmE4814N3271,5050805,1,1000
1978,1kmE4814N3271,5050879,16,1000
1978,1kmE4814N3271,5050990,9,1000
1978,1kmE4815N3270,1419182,1,1000
1978,1kmE4815N3270,5050663,1,1000
1978,1kmE4815N3270,5050879,1,1000
1978,1kmE4815N3271,1419078,1,1000
1978,1kmE4815N3271,1419182,1,1000
1978,1kmE4815N3271,5050663,3,1000
1978,1kmE4877N3088,5050663,8,1000
1978,1kmE4877N3088,5050879,5,1000
1978,1kmE4877N3088,5050990,4,1000
1978,1kmE4877N3089,1419182,4,1000
1978,1kmE4877N3089,5050663,26,1000
1978,1kmE4877N3089,5050879,43,1000
1978,1kmE4877N3089,5050990,8,1000
1978,1kmE4877N3090,1419182,2,1000
1978,1kmE4877N3090,5050663,1,1000
1978,1kmE4877N3090,5050879,4,1000
1978,1kmE4878N3088,1419182,6,1000
1978,1kmE4878N3088,5050663,29,1000
1978,1kmE4878N3088,5050879,45,1000
1978,1kmE4878N3088,5050990,8,1000
1978,1kmE4878N3089,1419182,13,1000
1978,1kmE4878N3089,5050663,65,1000
1978,1kmE4878N3089,5050879,67,1000
1978,1kmE4878N3089,5050990,25,1000
1978,1kmE4878N3090,1416993,1,1000
1978,1kmE4878N3090,1419182,4,1000
1978,1kmE4878N3090,5050663,24,1000
1978,1kmE4878N3090,5050879,40,1000
1978,1kmE4878N3090,5050990,11,1000
1978,1kmE4879N3088,1419182,1,1000
1978,1kmE4879N3088,5050663,13,1000
1978,1kmE4879N3088,5050879,11,1000
1978,1kmE4879N3088,5050990,2,1000
1978,1kmE4879N3089,1416993,1,1000
1978,1kmE4879N3089,1419061,1,1000
1978,1kmE4879N3089,1419182,9,1000
1978,1kmE4879N3089,5050663,35,1000
1978,1kmE4879N3089,5050879,33,1000
1978,1kmE4879N3089,5050990,14,1000
1978,1kmE4879N3090,1419182,1,1000
1978,1kmE4879N3090,5050663,5,1000
1978,1kmE4879N3090,5050879,13,1000
1978,1kmE4879N3090,5050990,1,1000
1978,1kmE4887N3362,1419182,2,1000
1978,1kmE4888N3361,1419182,3,1000
1978,1kmE4888N3362,1419182,5,1000
1978,1kmE4889N3361,1419182,3,1000
1978,1kmE4889N3362,1419182,6,1000
1978,1kmE4958N3062,1419061,1,1000
1978,1kmE4958N3062,1419182,6,1000
1978,1kmE4958N3062,5050663,15,1000
1978,1kmE4958N3062,5050879,57,1000
1978,1kmE4958N3062,5050990,6,1000
1978,1kmE4958N3063,1419182,12,1000
1978,1kmE4958N3063,5050663,20,1000
1978,1kmE4958N3063,5050879,60,1000
1978,1kmE4958N3063,5050990,4,1000
1978,1kmE4958N3064,5050879,5,1000
1978,1kmE4959N3062,1419182,7,1000
1978,1kmE4959N3062,5050663,20,1000
1978,1kmE4959N3062,5050879,54,1000
1978,1kmE4959N3062,5050990,7,1000
1978,1kmE4959N3063,1419061,1,1000
1978,1kmE4959N3063,1419182,18,1000
1978,1kmE4959N3063,5050663,17,1000
1978,1kmE4959N3063,5050879,76,1000
1978,1kmE4959N3063,5050990,6,1000
1978,1kmE4959N3064,1419182,2,1000
1978,1kmE4959N3064,5050663,1,1000
1978,1kmE4959N3064,5050879,1,1000
1978,1kmE4960N3063,5050879,1,1000
1978,1kmE4970N3206,1419182,3,1000
1978,1kmE4970N3207,1419182,9,1000
1978,1kmE4970N3208,1419182,5,1000
1978,1kmE4971N3206,1419182,4,1000
1978,1kmE4971N3207,1419182,19,1000
1978,1kmE4971N3208,1419182,6,1000
1978,1kmE4972N3207,1419182,1,1000
1978,1kmE5029N3468,5050990,1,1000
1978,1kmE5029N3469,1419168,4,1000
1978,1kmE5029N3469,1419182,1,1000
1978,1kmE5029N3469,5050663,28,1000
1978,1kmE5029N3469,5050879,8,1000
1978,1kmE5029N3469,5050990,10,1000
1978,1kmE5029N3470,1419168,2,1000
1978,1kmE5029N3470,1419182,2,1000
1978,1kmE5029N3470,1940807,1,1000
1978,1kmE5029N3470,5050663,21,1000
1978,1kmE5029N3470,5050879,5,1000
1978,1kmE5029N3470,5050990,15,1000
1978,1kmE5030N3468,1419182,1,1000
1978,1kmE5030N3468,5050663,2,1000
1978,1kmE5030N3469,1419182,5,1000
1978,1kmE5030N3469,5050663,39,1000
1978,1kmE5030N3469,5050879,2,1000
1978,1kmE5030N3469,5050990,18,1000
1978,1kmE5030N3470,1419061,1,1000
1978,1kmE5030N3470,5050663,35,1000
1978,1kmE5030N3470,5050805,1,1000
1978,1kmE5030N3470,5050879,1,1000
1978,1kmE5030N3470,5050990,9,1000
1978,1kmE5031N3469,5050663,1,1000
1978,1kmE5055N3022,5050663,3,1000
1978,1kmE5055N3022,5050879,1,1000
1978,1kmE5055N3023,5050663,23,1000
1978,1kmE5055N3023,5050879,4,1000
1978,1kmE5055N3023,5050990,7,1000
1978,1kmE5056N3022,1419061,1,1000
1978,1kmE5056N3022,1419078,1,1000
1978,1kmE5056N3022,1419182,2,1000
1978,1kmE5056N3022,5050663,72,1000
1978,1kmE5056N3022,5050879,42,1000
1978,1kmE5056N3022,5050990,19,1000
1978,1kmE5056N3023,1419061,1,1000
1978,1kmE5056N3023,1419078,2,1000
1978,1kmE5056N3023,5050663,127,1000
1978,1kmE5056N3023,5050879,60,1000
1978,1kmE5056N3023,5050990,44,1000
1978,1kmE5056N3024,1419078,1,1000
1978,1kmE5056N3024,4533824,1,1000
1978,1kmE5056N3024,5050663,31,1000
1978,1kmE5056N3024,5050879,21,1000
1978,1kmE5056N3024,5050990,9,1000
1978,1kmE5057N3022,5050663,51,1000
1978,1kmE5057N3022,5050879,31,1000
1978,1kmE5057N3022,5050990,17,1000
1978,1kmE5057N3023,1419078,1,1000
1978,1kmE5057N3023,5050663,122,1000
1978,1kmE5057N3023,5050879,54,1000
1978,1kmE5057N3023,5050990,34,1000
1978,1kmE5057N3024,5050663,14,1000
1978,1kmE5057N3024,5050879,7,1000
1978,1kmE5057N3024,5050990,6,1000
1978,1kmE5072N3304,4450526,1,1000
1978,1kmE5072N3305,5050663,1,1000
1978,1kmE5072N3305,5050879,3,1000
1978,1kmE5072N3305,5050990,3,1000
1978,1kmE5073N3304,1416993,1,1000
1978,1kmE5073N3304,1419061,1,1000
1978,1kmE5073N3304,1419182,1,1000
1978,1kmE5073N3304,5050663,3,1000
1978,1kmE5073N3304,5050805,1,1000
1978,1kmE5073N3304,5050879,10,1000
1978,1kmE5073N3304,5050990,12,1000
1978,1kmE5073N3305,1417259,1,1000
1978,1kmE5073N3305,1419061,1,1000
1978,1kmE5073N3305,4450526,1,1000
1978,1kmE5073N3305,5050663,3,1000
1978,1kmE5073N3305,5050728,1,1000
1978,1kmE5073N3305,5050879,19,1000
1978,1kmE5073N3305,5050990,16,1000
1978,1kmE5073N3306,5050663,2,1000
1978,1kmE5073N3306,5050879,3,1000
1978,1kmE5073N3306,5050990,1,1000
1978,1kmE5074N3304,4450526,1,1000
1978,1kmE5074N3304,5050879,10,1000
1978,1kmE5074N3304,5050990,4,1000
1978,1kmE5074N3305,1419182,2,1000
1978,1kmE5074N3305,4450526,3,1000
1978,1kmE5074N3305,5050663,6,1000
1978,1kmE5074N3305,5050805,1,1000
1978,1kmE5074N3305,5050879,13,1000
1978,1kmE5074N3305,5050990,4,1000
1978,1kmE5074N3306,5050879,1,1000
1978,1kmE5076N3127,1419182,2,1000
1978,1kmE5076N3127,5050663,1,1000
1978,1kmE5076N3127,5050879,8,1000
1978,1kmE5076N3127,5050990,2,1000
1978,1kmE5076N3128,5050663,1,1000
1978,1kmE5076N3128,5050879,3,1000
1978,1kmE5077N3126,5050879,3,1000
1978,1kmE5077N3127,1419182,1,1000
1978,1kmE5077N3127,5050663,9,1000
1978,1kmE5077N3127,5050879,26,1000
1978,1kmE5077N3127,5050990,2,1000
1978,1kmE5077N3128,1419182,1,1000
1978,1kmE5077N3128,5050663,4,1000
1978,1kmE5077N3128,5050879,30,1000
1978,1kmE5077N3128,5050990,2,1000
1978,1kmE5078N3127,1419182,2,1000
1978,1kmE5078N3127,5050663,2,1000
1978,1kmE5078N3127,5050879,18,1000
1978,1kmE5078N3127,5050990,2,1000
1978,1kmE5078N3128,5050663,3,1000
1978,1kmE5078N3128,5050879,9,1000
1978,1kmE5078N3128,5050990,1,1000
1978,1kmE5177N3424,5050663,9,1000
1978,1kmE5177N3424,5050879,4,1000
1978,1kmE5177N3424,5050990,1,1000
1978,1kmE5177N3425,5050663,14,1000
1978,1kmE5177N3425,5050879,3,1000
1978,1kmE5177N3425,5050990,1,1000
1978,1kmE5178N3424,5050663,18,1000
1978,1kmE5178N3424,5050879,4,1000
1978,1kmE5178N3424,5050990,1,1000
1978,1kmE5178N3425,5050663,16,1000
1978,1kmE5178N3425,5050879,6,1000
1978,1kmE5178N3425,5050990,2,1000
1978,1kmE5178N3426,5050663,1,1000
1978,1kmE5178N3426,5050879,1,1000
1978,1kmE5179N3424,5050663,1,1000
1978,1kmE5179N3425,5050663,2,1000
1978,1kmE5188N3054,5050663,13,1000
1978,1kmE5188N3054,5050879,2,1000
1978,1kmE5189N3053,1419061,1,1000
1978,1kmE5189N3053,1419182,1,1000
1978,1kmE5189N3053,5050663,76,1000
1978,1kmE5189N3053,5050879,10,1000
1978,1kmE5189N3053,5050990,12,1000
1978,1kmE5189N3054,5050663,131,1000
1978,1kmE5189N3054,5050879,15,1000
1978,1kmE5189N3054,5050990,20,1000
1978,1kmE5189N3055,5050663,28,1000
1978,1kmE5189N3055,5050879,2,1000
1978,1kmE5189N3055,5050990,2,1000
1978,1kmE5190N3053,5050663,61,1000
1978,1kmE5190N3053,5050879,5,1000
1978,1kmE5190N3053,5050990,9,1000
1978,1kmE5190N3054,1419061,1,1000
1978,1kmE5190N3054,1419182,2,1000
1978,1kmE5190N3054,5050663,121,1000
1978,1kmE5190N3054,5050879,8,1000
1978,1kmE5190N3054,5050990,22,1000
1978,1kmE5190N3055,5050663,15,1000
1978,1kmE5190N3055,5050879,3,1000
1978,1kmE5190N3055,5050990,4,1000
1978,1kmE5215N3201,5050879,1,1000
1978,1kmE5215N3202,5050663,1,1000
1978,1kmE5216N3201,1419061,1,1000
1978,1kmE5216N3201,1419168,3,1000
1978,1kmE5216N3201,5050663,45,1000
1978,1kmE5216N3201,5050879,87,1000
1978,1kmE5216N3201,5050990,36,1000
1978,1kmE5216N3202,1419061,2,1000
1978,1kmE5216N3202,1419168,6,1000
1978,1kmE5216N3202,5050663,47,1000
1978,1kmE5216N3202,5050805,1,1000
1978,1kmE5216N3202,5050879,114,1000
1978,1kmE5216N3202,5050990,32,1000
1978,1kmE5216N3203,1419168,1,1000
1978,1kmE5216N3203,5050663,2,1000
1978,1kmE5216N3203,5050879,1,1000
1978,1kmE5216N3203,5050990,1,1000
1978,1kmE5217N3201,1418842,1,1000
1978,1kmE5217N3201,1419061,3,1000
1978,1kmE5217N3201,5050663,37,1000
1978,1kmE5217N3201,5050879,69,1000
1978,1kmE5217N3201,5050990,30,1000
1978,1kmE5217N3202,1419061,5,1000
1978,1kmE5217N3202,1419078,1,1000
1978,1kmE5217N3202,1419168,2,1000
1978,1kmE5217N3202,5050663,46,1000
1978,1kmE5217N3202,5050805,1,1000
1978,1kmE5217N3202,5050879,60,1000
1978,1kmE5217N3202,5050990,30,1000
1978,1kmE5217N3203,1419061,1,1000
1978,1kmE5217N3203,5050663,3,1000
1978,1kmE5217N3203,5050879,2,1000
1978,1kmE5217N3203,5050990,1,1000
1979,1kmE4813N3270,1799132,1,1000
1979,1kmE4814N3270,1799132,1,1000
1979,1kmE4814N3271,1798974,1,1000
1979,1kmE4814N3271,1799135,1,1000
1979,1kmE4814N3271,4454595,1,1000
1979,1kmE4889N3362,1069185,1,1000
1979,1kmE5029N3469,1419168,1,1000
1979,1kmE5029N3469,1419182,3,1000
1979,1kmE5029N3470,1419182,2,1000
1979,1kmE5030N3469,1419168,3,1000
1979,1kmE5030N3469,1419182,5,1000
1979,1kmE5056N3023,1773062,1,1000
1980,1kmE4686N3245,4534225,1,1000
1980,1kmE4732N3438,1068879,1,1000
1980,1kmE4769N3128,1419182,1,1000
1980,1kmE4770N3127,1419182,1,1000
1980,1kmE4813N3270,1419182,9,1000
1980,1kmE4813N3270,1759407,2,1000
1980,1kmE4813N3270,1774347,1,1000
1980,1kmE4813N3270,1798916,1,1000
1980,1kmE4813N3270,1799135,2,1000
1980,1kmE4813N3270,4533431,1,1000
1980,1kmE4813N3270,4533433,1,1000
1980,1kmE4813N3270,5050663,6,1000
1980,1kmE4813N3270,5050879,3,1000
1980,1kmE4813N3270,5050990,3,1000
1980,1kmE4813N3271,1419182,8,1000
1980,1kmE4813N3271,1773484,1,1000
1980,1kmE4813N3271,4533433,1,1000
1980,1kmE4813N3271,5050663,4,1000
1980,1kmE4813N3271,5050879,4,1000
1980,1kmE4813N3271,5050990,4,1000
1980,1kmE4814N3269,1419182,1,1000
1980,1kmE4814N3269,5050990,1,1000
1980,1kmE4814N3270,1419182,7,1000
1980,1kmE4814N3270,1759407,1,1000
1980,1kmE4814N3270,1771509,1,1000
1980,1kmE4814N3270,5050663,10,1000
1980,1kmE4814N3270,5050879,3,1000
1980,1kmE4814N3270,5050990,4,1000
1980,1kmE4814N3270,5112155,2,1000
1980,1kmE4814N3270,5112283,1,1000
1980,1kmE4814N3270,7869346,1,1000
1980,1kmE4814N3271,1419182,16,1000
1980,1kmE4814N3271,1772956,1,1000
1980,1kmE4814N3271,1773484,1,1000
1980,1kmE4814N3271,5050663,2,1000
1980,1kmE4814N3271,5050879,4,1000
1980,1kmE4814N3271,5050990,4,1000
1980,1kmE4814N3271,5772351,1,1000
1980,1kmE4814N3271,11992983,1,1000
1980,1kmE4815N3270,1419182,2,1000
1980,1kmE4815N3270,5050990,1,1000
1980,1kmE4815N3271,1419182,1,1000
1980,1kmE4815N3271,5050879,1,1000
1980,1kmE4840N3477,1419182,1,1000
1980,1kmE4840N3478,5050990,1,1000
1980,1kmE4841N3478,1068592,1,1000
1980,1kmE4841N3478,1419182,1,1000
1980,1kmE4841N3478,5050879,1,1000
1980,1kmE4841N3478,5050990,1,1000
1980,1kmE4841N3479,1072045,1,1000
1980,1kmE4841N3479,1419182,3,1000
1980,1kmE4842N3477,1419182,2,1000
1980,1kmE4842N3478,1072045,3,1000
1980,1kmE4842N3478,1419182,2,1000
1980,1kmE4842N3479,5050879,1,1000
1980,1kmE4970N3206,1419182,1,1000
1980,1kmE4970N3207,1419182,16,1000
1980,1kmE4970N3207,1940504,1,1000
1980,1kmE4970N3208,1419182,10,1000
1980,1kmE4971N3206,1419182,5,1000
1980,1kmE4971N3206,1940807,1,1000
1980,1kmE4971N3207,1419182,19,1000
1980,1kmE4971N3208,1419182,9,1000
1980,1kmE4971N3208,1940504,1,1000
1980,1kmE4972N3207,1419182,1,1000
1980,1kmE5057N3024,8021109,1,1000
1980,1kmE5177N3424,1419061,1,1000
1980,1kmE5177N3424,12038775,1,1000
1980,1kmE5177N3425,1419061,1,1000
1980,1kmE5178N3424,1419061,3,1000
1980,1kmE5178N3424,12038775,2,1000
1980,1kmE5178N3425,1419061,3,1000
1980,1kmE5178N3425,12038775,1,1000
1980,1kmE5179N3425,1419061,1,1000
1980,1kmE5548N2221,4525803,1,1000
1981,1kmE4685N3243,1794599,1,1000
1981,1kmE4685N3244,1419182,1,1000
1981,1kmE4768N3127,5050663,1,1000
1981,1kmE4768N3127,5050990,1,1000
1981,1kmE4768N3128,1419182,1,1000
1981,1kmE4768N3128,4994273,1,1000
1981,1kmE4768N3128,5050663,2,1000
1981,1kmE4768N3128,5050879,1,1000
1981,1kmE4768N3128,5050990,3,1000
1981,1kmE4769N3127,1419182,1,1000
1981,1kmE4769N3127,5050663,3,1000
1981,1kmE4769N3127,5050879,6,1000
1981,1kmE4769N3127,5050990,4,1000
1981,1kmE4769N3128,1419182,2,1000
1981,1kmE4769N3128,4994273,1,1000
1981,1kmE4769N3128,5050663,15,1000
1981,1kmE4769N3128,5050879,1,1000
1981,1kmE4769N3128,5050990,4,1000
1981,1kmE4769N3129,1419182,1,1000
1981,1kmE4769N3129,5050663,3,1000
1981,1kmE4769N3129,5050990,1,1000
1981,1kmE4770N3127,5050990,2,1000
1981,1kmE4770N3128,5050663,1,1000
1981,1kmE4770N3128,5050879,2,1000
1981,1kmE4770N3128,5050990,1,1000
1981,1kmE4789N3258,12038775,1,1000
1981,1kmE4790N3257,12038775,1,1000
1981,1kmE4790N3258,12038775,3,1000
1981,1kmE4790N3259,12038775,1,1000
1981,1kmE4791N3258,12038775,2,1000
1981,1kmE4813N3270,4994273,1,1000
1981,1kmE4813N3270,7869346,1,1000
1981,1kmE4813N3271,1798984,1,1000
1981,1kmE4813N3271,4994128,1,1000
1981,1kmE4813N3271,4994132,1,1000
1981,1kmE4813N3271,4994273,2,1000
1981,1kmE4814N3270,4994132,1,1000
1981,1kmE4814N3270,4994273,1,1000
1981,1kmE4814N3270,5112283,1,1000
1981,1kmE4814N3271,4994128,1,1000
1981,1kmE4814N3271,6544687,1,1000
1981,1kmE4841N3477,1069458,1,1000
1981,1kmE4841N3478,1069458,2,1000
1981,1kmE4842N3478,1069458,3,1000
1981,1kmE4842N3478,5749533,1,1000
1981,1kmE4888N3363,1419182,1,1000
1981,1kmE4889N3361,1419182,1,1000
1981,1kmE4959N3062,1419182,1,1000
1981,1kmE4959N3064,1419182,1,1000
1981,1kmE4971N3207,1419182,1,1000
1981,1kmE5072N3304,5050663,1,1000
1981,1kmE5072N3304,5050879,1,1000
1981,1kmE5072N3304,5050990,1,1000
1981,1kmE5072N3305,5050663,1,1000
1981,1kmE5072N3305,5050879,3,1000
1981,1kmE5072N3305,5050990,1,1000
1981,1kmE5073N3304,1416993,2,1000
1981,1kmE5073N3304,1417259,1,1000
1981,1kmE5073N3304,1419168,1,1000
1981,1kmE5073N3304,5050663,2,1000
1981,1kmE5073N3304,5050728,1,1000
1981,1kmE5073N3304,5050879,18,1000
1981,1kmE5073N3304,5050990,14,1000
1981,1kmE5073N3305,1416993,3,1000
1981,1kmE5073N3305,1417259,2,1000
1981,1kmE5073N3305,1419168,1,1000
1981,1kmE5073N3305,5050663,6,1000
1981,1kmE5073N3305,5050728,1,1000
1981,1kmE5073N3305,5050879,13,1000
1981,1kmE5073N3305,5050990,15,1000
1981,1kmE5073N3306,1416976,1,1000
1981,1kmE5073N3306,5050990,2,1000
1981,1kmE5074N3304,5050663,1,1000
1981,1kmE5074N3304,5050879,3,1000
1981,1kmE5074N3304,5050990,11,1000
1981,1kmE5074N3305,5050663,3,1000
1981,1kmE5074N3305,5050879,7,1000
1981,1kmE5074N3305,5050990,16,1000
1981,1kmE5077N3128,1095858,1,1000
1981,1kmE5177N3424,5050879,1,1000
1981,1kmE5178N3424,5050990,2,1000
1981,1kmE5215N3202,5050879,1,1000
1981,1kmE5216N3201,1419168,1,1000
1981,1kmE5216N3201,5050663,13,1000
1981,1kmE5216N3201,5050879,13,1000
1981,1kmE5216N3201,5050990,1,1000
1981,1kmE5216N3202,1416993,1,1000
1981,1kmE5216N3202,1419061,1,1000
1981,1kmE5216N3202,5050663,17,1000
1981,1kmE5216N3202,5050879,19,1000
1981,1kmE5216N3202,5050990,3,1000
1981,1kmE5217N3201,1419061,1,1000
1981,1kmE5217N3201,5050663,10,1000
1981,1kmE5217N3201,5050879,16,1000
1981,1kmE5217N3201,5050990,4,1000
1981,1kmE5217N3202,1419061,1,1000
1981,1kmE5217N3202,5050663,9,1000
1981,1kmE5217N3202,5050879,17,1000
1981,1kmE5217N3202,5050990,3,1000
1981,1kmE5217N3203,5050663,1,1000
1982,1kmE4684N3244,5050990,1,1000
1982,1kmE4684N3245,5050990,1,1000
1982,1kmE4685N3243,5050663,1,1000
1982,1kmE4685N3243,5050990,2,1000
1982,1kmE4685N3244,1419078,1,1000
1982,1kmE4685N3244,5050663,6,1000
1982,1kmE4685N3244,5050879,7,1000
1982,1kmE4685N3244,5050990,15,1000
1982,1kmE4685N3244,12038775,9,1000
1982,1kmE4685N3245,5050663,8,1000
1982,1kmE4685N3245,5050879,6,1000
1982,1kmE4685N3245,5050990,10,1000
1982,1kmE4685N3245,12038775,8,1000
1982,1kmE4686N3243,5050663,1,1000
1982,1kmE4686N3243,5050990,1,1000
1982,1kmE4686N3244,5050663,8,1000
1982,1kmE4686N3244,5050879,3,1000
1982,1kmE4686N3244,5050990,15,1000
1982,1kmE4686N3244,12038775,11,1000
1982,1kmE4686N3245,4994273,2,1000
1982,1kmE4686N3245,5050663,6,1000
1982,1kmE4686N3245,5050879,3,1000
1982,1kmE4686N3245,5050990,6,1000
1982,1kmE4686N3245,12038775,8,1000
1982,1kmE4768N3127,1940644,1,1000
1982,1kmE4768N3128,12038775,1,1000
1982,1kmE4769N3127,12038775,5,1000
1982,1kmE4769N3128,4449155,1,1000
1982,1kmE4769N3128,4533661,1,1000
1982,1kmE4774N3260,12038775,4,1000
1982,1kmE4775N3259,12038775,1,1000
1982,1kmE4775N3260,12038775,1,1000
1982,1kmE4776N3260,12038775,2,1000
1982,1kmE4791N3258,6723013,1,1000
1982,1kmE4791N3259,4458681,1,1000
1982,1kmE4813N3270,1067409,1,1000
1982,1kmE4813N3270,1068373,3,1000
1982,1kmE4813N3270,1069458,3,1000
1982,1kmE4813N3270,1419182,8,1000
1982,1kmE4813N3270,4445117,3,1000
1982,1kmE4813N3270,4994273,1,1000
1982,1kmE4813N3270,12038775,3,1000
1982,1kmE4813N3271,1069458,1,1000
1982,1kmE4813N3271,1419182,4,1000
1982,1kmE4813N3271,1773163,1,1000
1982,1kmE4813N3271,4445117,6,1000
1982,1kmE4813N3271,4994132,1,1000
1982,1kmE4813N3271,5714973,1,1000
1982,1kmE4813N3271,12038775,3,1000
1982,1kmE4814N3270,1067409,1,1000
1982,1kmE4814N3270,1068373,1,1000
1982,1kmE4814N3270,1069458,1,1000
1982,1kmE4814N3270,1419182,6,1000
1982,1kmE4814N3270,1799135,1,1000
1982,1kmE4814N3270,4445117,8,1000
1982,1kmE4814N3270,4994273,2,1000
1982,1kmE4814N3270,12038775,6,1000
1982,1kmE4814N3271,1068373,1,1000
1982,1kmE4814N3271,1069185,1,1000
1982,1kmE4814N3271,1419182,5,1000
1982,1kmE4814N3271,4445117,5,1000
1982,1kmE4814N3271,4994132,1,1000
1982,1kmE4814N3271,4994273,2,1000
1982,1kmE4814N3271,12038775,4,1000
1982,1kmE4815N3271,1068373,1,1000
1982,1kmE4815N3271,4994273,1,1000
1982,1kmE4840N3478,1069458,1,1000
1982,1kmE4841N3478,1067409,1,1000
1982,1kmE4841N3478,1069044,1,1000
1982,1kmE4841N3478,1069458,1,1000
1982,1kmE4842N3478,1069044,1,1000
1982,1kmE4970N3207,5141493,1,1000
1982,1kmE4971N3207,5141493,1,1000
1982,1kmE5072N3304,1419061,1,1000
1982,1kmE5072N3304,5050663,1,1000
1982,1kmE5072N3304,5050879,1,1000
1982,1kmE5072N3305,1419061,4,1000
1982,1kmE5072N3305,5050663,2,1000
1982,1kmE5072N3305,5050879,5,1000
1982,1kmE5073N3304,1419061,23,1000
1982,1kmE5073N3304,5050663,10,1000
1982,1kmE5073N3304,5050879,23,1000
1982,1kmE5073N3304,5050990,2,1000
1982,1kmE5073N3305,1419061,27,1000
1982,1kmE5073N3305,5050663,7,1000
1982,1kmE5073N3305,5050879,36,1000
1982,1kmE5073N3305,5050990,3,1000
1982,1kmE5073N3306,1419061,4,1000
1982,1kmE5073N3306,5050879,3,1000
1982,1kmE5074N3304,1419061,10,1000
1982,1kmE5074N3304,5050663,5,1000
1982,1kmE5074N3304,5050879,15,1000
1982,1kmE5074N3304,5050990,2,1000
1982,1kmE5074N3305,1419061,20,1000
1982,1kmE5074N3305,5050663,6,1000
1982,1kmE5074N3305,5050879,27,1000
1982,1kmE5074N3305,5050990,1,1000
1982,1kmE5074N3306,5050663,1,1000
1982,1kmE5177N3424,1419061,16,1000
1982,1kmE5177N3424,5050879,1,1000
1982,1kmE5177N3424,5050990,1,1000
1982,1kmE5177N3425,1419061,12,1000
1982,1kmE5177N3425,5050990,3,1000
1982,1kmE5178N3424,1419061,16,1000
1982,1kmE5178N3424,5050663,2,1000
1982,1kmE5178N3424,5050879,3,1000
1982,1kmE5178N3424,5050990,6,1000
1982,1kmE5178N3425,1419061,21,1000
1982,1kmE5178N3425,5050663,1,1000
1982,1kmE5178N3425,5050879,3,1000
1982,1kmE5178N3425,5050990,2,1000
1982,1kmE5178N3426,1419061,1,1000
1982,1kmE5179N3424,1419061,1,1000
1982,1kmE5179N3424,5050879,1,1000
1982,1kmE5179N3425,5050879,1,1000
1982,1kmE5179N3425,5050990,2,1000
1982,1kmE5190N3055,5112368,1,1000
1982,1kmE5216N3201,4458681,2,1000
1982,1kmE5216N3202,4458681,3,1000
1982,1kmE5217N3201,4449160,1,1000
1982,1kmE5217N3201,4458681,1,1000
1983,1kmE4685N3244,4994132,1,1000
1983,1kmE4685N3244,4994273,3,1000
1983,1kmE4685N3244,12038775,2,1000
1983,1kmE4685N3245,1068557,1,1000
1983,1kmE4685N3245,4994132,2,1000
1983,1kmE4685N3245,12038775,4,1000
1983,1kmE4686N3244,1068557,1,1000
1983,1kmE4686N3244,4994128,1,1000
1983,1kmE4686N3244,4994273,4,1000
1983,1kmE4686N3244,12038775,2,1000
1983,1kmE4686N3245,1070351,1,1000
1983,1kmE4686N3245,4994128,2,1000
1983,1kmE4686N3245,4994273,1,1000
1983,1kmE4686N3245,12038775,2,1000
1983,1kmE4732N3437,4450490,1,1000
1983,1kmE4732N3438,4450514,1,1000
1983,1kmE4733N3438,4450490,2,1000
1983,1kmE4768N3127,12038775,1,1000
1983,1kmE4768N3128,4994132,1,1000
1983,1kmE4769N3127,4994132,1,1000
1983,1kmE4769N3127,12038775,1,1000
1983,1kmE4769N3128,12038775,3,1000
1983,1kmE4769N3129,12038775,3,1000
1983,1kmE4770N3127,12038775,2,1000
1983,1kmE4770N3128,12038775,4,1000
1983,1kmE4789N3257,6723013,1,1000
1983,1kmE4789N3258,1067409,1,1000
1983,1kmE4789N3258,1069044,1,1000
1983,1kmE4789N3258,1069458,1,1000
